Account_ID,Customer_Name,Age,Gender,City,State,Account_Type,Balance,Branch_ID,IFSC_Code,Transaction_ID,Transaction_Type,Transaction_Amount,Transaction_Date,Loan_Status,Loan_Amount,Credit_Score,Debit_Card,Net_Banking,Mobile_Banking,Last_Login,KYC_Status,PAN_Number,Aadhar_Number,Email,Phone_Number,Nominee_Name,Account_Open_Date,Interest_Rate,Overdraft_Limit,Account_Status
ACC100083,Rahul Patel,23,Male,Delhi,UP,Current,242168.98,BR980,IFSC80225,TXN2217071,Credit,2557.91,2024-02-10,Pending,230953.94,467,Yes,No,No,2024-01-06,Verified,PUD0KVJRWG,850447347842,CVULND@bankmail.com,7801868790,Anjali Jain,2020-03-16,7.78,184882.17,Inactive
ACC100084,Sneha Sharma,66,Female,Mumbai,MP,Current,910099.42,BR158,IFSC22297,TXN4548107,Debit,33073.62,2022-08-15,Active,423349.46,828,Yes,Yes,No,2022-01-04,Verified,MFH8UCFFQK,983139646429,XRFZOK@bankmail.com,8848360744,Kavya Gupta,2019-12-15,8.91,26783.93,Active
ACC100085,Sneha Kumar,73,Female,Bhopal,MH,Current,166405.02,BR376,IFSC90584,TXN9278065,Debit,42470.18,2019-06-21,Pending,90423.35,805,No,No,No,2024-04-27,Verified,AHMKKP0LMD,266775098602,OAG1BQ@bankmail.com,7630254791,Arjun Verma,2023-04-30,4.89,42580.87,Inactive
ACC100086,Anjali Verma,50,Male,Bhopal,DL,Savings,963654.72,BR781,IFSC14377,TXN4632614,Debit,1144.47,2025-09-14,Closed,411032.03,514,Yes,No,No,2025-08-01,Pending,NXWEVJJFZ4,356172233039,WCMKNM@bankmail.com,7423179028,Amit Gupta,2020-02-12,8.13,116731.01,Active
ACC100087,Neha Singh,19,Male,Indore,MP,Savings,168220.64,BR301,IFSC67961,TXN6852281,Debit,13743.59,2025-01-14,Closed,83547.57,733,Yes,No,No,2019-05-30,Pending,RKRM78ECAT,326866374455,SWA1S9@bankmail.com,8008237106,Rohit Gupta,2019-04-23,6.23,167277.95,Active
ACC100088,Arjun Jain,71,Male,Indore,MP,Current,549031.89,BR555,IFSC98624,TXN2596254,Debit,47507.24,2021-08-06,Active,47195.15,749,Yes,No,Yes,2021-02-15,Verified,20JF196Z1X,968376261069,A9EDSA@bankmail.com,6405562765,Arjun Patel,2018-05-10,7.29,184370.48,Active
ACC100089,Vikas Kumar,36,Male,Bhopal,UP,Savings,631782.83,BR687,IFSC89381,TXN4610362,Credit,23868.42,2019-09-19,Active,106398.15,754,Yes,No,Yes,2021-09-29,Pending,C1OA9PC4WJ,183882743650,9I829L@bankmail.com,8361882776,Priya Sharma,2020-02-29,4.05,167212.58,Inactive
ACC100090,Sneha Kumar,45,Male,Bhopal,MP,Savings,357134.78,BR287,IFSC93752,TXN6522569,Debit,9860.77,2020-12-08,Pending,115628.31,411,Yes,No,No,2025-08-17,Verified,5SM3K6RM6G,533220970915,OSUEN3@bankmail.com,6790734610,Rohit Jain,2018-01-03,2.82,102789.9,Active
ACC100091,Neha Jain,51,Female,Bhopal,MP,Current,346988.53,BR447,IFSC50416,TXN2206477,Debit,46907.81,2023-08-02,Closed,464983.11,494,Yes,Yes,No,2019-10-13,Verified,JI2OE9K4GQ,308224371057,RI4UOC@bankmail.com,9866248673,Priya Singh,2021-12-27,3.35,95008.13,Inactive
ACC100092,Rohit Kumar,70,Male,Bhopal,UP,Savings,925075.16,BR770,IFSC55388,TXN7539621,Credit,31808.21,2023-10-12,Pending,408418.52,716,No,No,No,2021-08-11,Pending,BJ25MG9XCX,562502450719,CE03OY@bankmail.com,9002270188,Arjun Verma,2021-03-14,2.47,41118.96,Inactive
ACC100093,Arjun Gupta,60,Female,Indore,MH,Savings,972525.8,BR870,IFSC87038,TXN8604207,Debit,7789.26,2018-12-26,Pending,473832.63,593,Yes,No,No,2021-10-17,Verified,69BWVKDWW7,489616136578,BSWJ4E@bankmail.com,8136866651,Kavya Patel,2023-10-05,6.23,193839.67,Active
ACC100094,Sneha Verma,41,Male,Pune,MP,Current,777119.81,BR951,IFSC91253,TXN4253661,Credit,38050.62,2019-12-28,Closed,414989.8,383,Yes,No,Yes,2021-05-06,Verified,F0C51VLS6B,693608651977,XNSETH@bankmail.com,8595451339,Neha Gupta,2019-06-15,6.99,165962.69,Inactive
ACC100095,Anjali Patel,46,Male,Pune,UP,Savings,870864.74,BR113,IFSC90661,TXN8206221,Debit,18079.06,2022-01-12,Closed,113449.5,559,Yes,Yes,Yes,2020-08-21,Pending,DAJ6UJ8BTM,725247434478,WGNH3E@bankmail.com,8158639695,Amit Kumar,2019-01-19,3.86,76181.83,Active
ACC100096,Arjun Jain,37,Male,Lucknow,MP,Savings,94246.01,BR547,IFSC36733,TXN2329963,Debit,5836.22,2019-07-17,Closed,456161.88,566,No,Yes,Yes,2021-06-01,Pending,J7LCD4DDQS,297039063335,AC6OIG@bankmail.com,8985337200,Kavya Singh,2020-02-24,4.52,90123.52,Active
ACC100097,Sneha Patel,46,Male,Jaipur,RJ,Current,599656.69,BR359,IFSC22358,TXN6409142,Debit,26275.81,2021-02-15,Closed,234773.1,795,No,No,Yes,2020-08-22,Verified,002OB905LN,469983993931,VBY91H@bankmail.com,7241027694,Kavya Kumar,2019-08-17,5.98,165498.67,Active
ACC100098,Kavya Kumar,69,Female,Pune,DL,Current,556310.78,BR270,IFSC73663,TXN3176931,Debit,43052.63,2021-08-08,Active,221058.29,368,No,No,Yes,2021-11-20,Verified,SUSTNM1EKR,622263715636,6OSQNQ@bankmail.com,9562541167,Arjun Kumar,2019-04-16,4.66,141387.14,Active
ACC100099,Rohit Singh,43,Male,Lucknow,MP,Current,911433.26,BR110,IFSC54463,TXN1840899,Credit,39449.54,2024-07-30,Pending,5430.49,868,No,Yes,No,2019-06-16,Pending,S5033KLU95,728629988502,HUJ18E@bankmail.com,7618901911,Kavya Gupta,2019-10-19,4.63,29815.21,Active
ACC100100,Anjali Sharma,46,Female,Indore,RJ,Savings,544252.14,BR126,IFSC91096,TXN4852567,Credit,25550.65,2024-12-26,Closed,138425.2,520,No,No,No,2025-09-04,Verified,P770CAHHIB,230030636993,A43OUC@bankmail.com,9184693650,Arjun Singh,2020-11-17,7.92,95221.96,Inactive
ACC100101,Neha Sharma,44,Female,Bhopal,DL,Savings,349008.01,BR391,IFSC58219,TXN9029767,Debit,9049.21,2021-08-22,Closed,226636.3,321,No,Yes,Yes,2022-02-20,Pending,NY07MYSYUG,307526449499,8IVE0L@bankmail.com,7790750989,Amit Jain,2025-09-19,8.44,90030.34,Inactive
ACC100102,Priya Singh,74,Male,Bhopal,MH,Current,453950.7,BR371,IFSC21338,TXN9752090,Debit,575.32,2023-11-23,Pending,296499.9,437,Yes,No,No,2021-05-18,Pending,US31FI0QUV,747530357705,13PRMU@bankmail.com,9268209181,Neha Jain,2025-01-11,8.2,122040.68,Active
ACC100103,Anjali Jain,23,Female,Delhi,RJ,Savings,330721.8,BR531,IFSC57079,TXN5105158,Debit,19377.87,2020-12-19,Pending,238235.02,654,No,Yes,Yes,2022-03-12,Verified,7390LELPW0,263600215719,SH9D8K@bankmail.com,6197457370,Anjali Verma,2020-03-02,7.07,122097.68,Active
ACC100104,Neha Singh,57,Male,Bhopal,UP,Current,797736.68,BR590,IFSC71203,TXN9551319,Credit,19986.37,2020-12-31,Pending,17315.78,684,No,No,Yes,2018-07-30,Verified,0JH12CS73C,450259010770,QZ6W5P@bankmail.com,7594143482,Rahul Patel,2024-05-05,3.5,87251.48,Inactive
ACC100105,Vikas Patel,42,Male,Indore,MH,Current,155981.5,BR129,IFSC91100,TXN5239474,Debit,18387.89,2020-05-15,Pending,112693.41,473,No,Yes,Yes,2025-11-20,Pending,2UIMEWBSMT,293339527242,B2BA2U@bankmail.com,9147197791,Anjali Jain,2022-10-24,8.4,20256.6,Active
ACC100106,Rohit Kumar,67,Male,Lucknow,DL,Current,505107.08,BR528,IFSC64083,TXN9187557,Credit,47612.8,2020-06-09,Active,235634.08,820,Yes,No,Yes,2020-09-12,Verified,XV3B7J9ON2,187218673837,RQ14FE@bankmail.com,6726781300,Amit Patel,2020-12-09,8.66,117945.68,Active
ACC100107,Priya Singh,25,Female,Mumbai,MP,Current,768642.54,BR328,IFSC10490,TXN7831389,Debit,1953.52,2019-01-15,Active,368051.31,506,No,Yes,No,2025-10-10,Verified,SSL9V3FRDE,908605295090,A0TU1I@bankmail.com,6364797267,Sneha Singh,2024-11-12,3.8,134604.99,Inactive
ACC100108,Amit Gupta,55,Male,Jaipur,RJ,Current,98664.71,BR888,IFSC66381,TXN9389919,Credit,12505.88,2020-06-01,Active,337365.77,688,No,No,Yes,2023-04-17,Verified,VBEH18G0YS,123784624884,OU201B@bankmail.com,9189714061,Kavya Patel,2020-11-11,6.79,146787.33,Inactive
ACC100109,Kavya Patel,61,Female,Delhi,MH,Current,970135.68,BR324,IFSC27523,TXN4534509,Credit,37408.32,2019-03-21,Active,121106.01,367,No,No,Yes,2023-05-13,Verified,EV7A4MO4RI,871924520083,YANQZ3@bankmail.com,7296611194,Rahul Jain,2025-09-24,4.86,61284.14,Active
ACC100110,Amit Singh,30,Male,Jaipur,UP,Current,305654.57,BR733,IFSC24994,TXN5437007,Credit,21279.13,2019-08-19,Pending,37306.16,593,No,Yes,No,2022-01-27,Pending,HGQ0TYF75J,764492299212,DXNVZB@bankmail.com,9990073652,Rohit Verma,2022-08-09,8.64,182268.68,Active
ACC100111,Neha Patel,50,Male,Mumbai,DL,Savings,157673.87,BR594,IFSC26086,TXN8178856,Credit,15222.57,2020-06-01,Active,137013.57,482,Yes,No,No,2019-05-11,Verified,3IBE5QC22D,436127220849,1LD5KO@bankmail.com,6500744022,Rahul Sharma,2021-11-01,5.29,73095.33,Inactive
ACC100112,Priya Singh,28,Female,Lucknow,RJ,Savings,273433.52,BR760,IFSC45458,TXN7871812,Credit,18780.7,2025-11-12,Active,222910.08,872,Yes,No,Yes,2020-12-10,Verified,125337COGO,723833260551,TG5G9O@bankmail.com,6332238441,Kavya Gupta,2020-03-04,5.26,164250.97,Inactive
ACC100113,Arjun Patel,61,Female,Jaipur,DL,Current,408174.89,BR182,IFSC26365,TXN5617608,Debit,42536.57,2023-08-26,Pending,481619.19,690,Yes,Yes,No,2023-05-30,Verified,75DXEFFHX6,231131345428,2SHPVO@bankmail.com,9957849197,Amit Singh,2024-09-29,3.84,78936.11,Inactive
ACC100114,Sneha Sharma,41,Female,Bhopal,MP,Current,840376.33,BR571,IFSC34029,TXN8794198,Credit,48737.47,2024-06-28,Pending,305371.02,355,No,No,No,2019-03-11,Verified,35XOH1G5S0,426055260535,3PUF64@bankmail.com,9018413595,Priya Verma,2018-05-20,4.17,161156.88,Inactive
ACC100115,Arjun Sharma,48,Male,Jaipur,UP,Current,859044.87,BR323,IFSC38861,TXN1161915,Credit,21935.23,2018-12-16,Active,367446.68,689,Yes,Yes,Yes,2018-08-13,Verified,96Y382MQYY,829334333770,H784R3@bankmail.com,9014526259,Arjun Gupta,2022-03-02,3.54,73919.46,Active
ACC100116,Kavya Jain,37,Male,Delhi,UP,Current,978717.21,BR265,IFSC32846,TXN2371207,Credit,10576.32,2021-05-25,Active,219477.54,784,No,Yes,Yes,2018-08-12,Pending,0JW9VSY3VG,534868624049,JWD4Y7@bankmail.com,9127872375,Arjun Sharma,2022-02-28,8.03,83394.02,Active
ACC100117,Rahul Jain,47,Female,Delhi,MH,Current,473465.44,BR537,IFSC38920,TXN9667363,Debit,7819.49,2025-04-08,Active,217405.26,355,No,Yes,No,2019-09-06,Pending,BQ643EOK7O,213907717684,XAD3H9@bankmail.com,6470832354,Amit Verma,2021-04-01,5.13,41548.78,Active
ACC100118,Anjali Patel,52,Female,Lucknow,UP,Current,315196.09,BR387,IFSC98896,TXN8976267,Credit,16104.97,2023-03-16,Pending,324901.15,688,Yes,Yes,No,2022-06-27,Verified,IA5VUQ76KN,869735820873,KN4QQ0@bankmail.com,9403123374,Arjun Singh,2023-11-17,4.66,50177.35,Inactive
ACC100119,Anjali Kumar,19,Female,Bhopal,DL,Savings,72970.56,BR888,IFSC66801,TXN1216004,Credit,27499.25,2022-01-13,Pending,423868.43,344,Yes,Yes,No,2024-02-23,Verified,SY0Q4M80MP,615492280235,90N1NS@bankmail.com,6713891634,Rohit Patel,2026-02-25,5.39,124700.01,Active
ACC100120,Rahul Singh,32,Female,Indore,UP,Current,467746.28,BR282,IFSC91795,TXN9420626,Debit,24253.74,2019-02-06,Pending,462099.23,423,Yes,No,No,2023-03-17,Verified,0E1I9PGGH0,187895935683,MW6VM8@bankmail.com,6304309169,Anjali Verma,2021-07-06,6.43,39671.0,Active
ACC100121,Vikas Verma,35,Female,Bhopal,MH,Savings,10581.28,BR640,IFSC40930,TXN8274379,Credit,11356.08,2025-09-17,Closed,397467.2,347,Yes,No,Yes,2025-02-11,Pending,IK8RZ9IB6S,904303439940,SJ0O07@bankmail.com,8377465112,Neha Sharma,2023-10-21,6.92,182935.3,Inactive
ACC100122,Vikas Patel,23,Female,Mumbai,RJ,Current,623384.95,BR985,IFSC56938,TXN5095371,Debit,8525.78,2020-08-18,Pending,475639.4,727,No,No,No,2026-01-27,Verified,8XS5GWCHB7,823754536631,L9YQ7G@bankmail.com,9693004266,Rohit Kumar,2024-01-21,6.12,108293.37,Inactive
ACC100123,Anjali Jain,26,Female,Bhopal,RJ,Savings,27374.8,BR732,IFSC73960,TXN2667668,Debit,84.59,2023-09-12,Closed,50624.35,403,No,Yes,Yes,2022-08-03,Pending,WMGCXM5WXC,497766099945,QP5BKM@bankmail.com,6950426419,Neha Gupta,2020-08-25,2.48,146148.01,Active
ACC100124,Rohit Patel,51,Male,Mumbai,UP,Savings,39103.66,BR878,IFSC52229,TXN7645524,Credit,9850.71,2018-06-28,Active,55198.36,807,Yes,No,No,2024-03-16,Pending,SPNTVMEHWY,595914449745,0LW2IU@bankmail.com,8862542479,Sneha Jain,2025-08-20,4.09,22093.3,Inactive
ACC100125,Vikas Singh,25,Male,Mumbai,DL,Savings,832650.16,BR717,IFSC24228,TXN2326622,Debit,48483.71,2024-03-03,Active,454165.6,492,Yes,Yes,No,2019-01-03,Verified,4GLMQIP2V2,529230475551,AC5GII@bankmail.com,7378838788,Rohit Sharma,2018-04-09,3.33,97791.42,Active
ACC100126,Amit Verma,74,Female,Indore,RJ,Current,293118.86,BR256,IFSC58773,TXN5079836,Credit,37831.39,2025-12-09,Pending,451017.43,412,Yes,Yes,No,2020-11-27,Pending,8C6JK2OLAY,484053670933,NRELD2@bankmail.com,8652565588,Priya Gupta,2021-08-14,7.81,197528.69,Active
ACC100127,Amit Gupta,44,Male,Lucknow,MH,Savings,342906.08,BR414,IFSC30790,TXN2612967,Credit,13778.53,2023-01-07,Active,163490.33,690,No,Yes,No,2018-10-11,Verified,6IIVHVJ5S7,525509787700,GAA2GB@bankmail.com,8225982609,Kavya Singh,2019-06-16,4.38,70879.63,Active
ACC100128,Priya Sharma,29,Female,Mumbai,RJ,Current,817864.98,BR838,IFSC78932,TXN5081147,Debit,45648.65,2018-02-07,Pending,362898.89,751,Yes,No,Yes,2018-08-11,Verified,VQS53UMZDI,857996427788,H11LSB@bankmail.com,8708876147,Amit Jain,2019-07-14,8.38,134871.42,Active
ACC100129,Priya Patel,19,Female,Bhopal,RJ,Savings,723911.33,BR553,IFSC62224,TXN3091345,Debit,9354.65,2020-03-22,Closed,246396.92,396,No,No,Yes,2021-11-02,Verified,DRJS097HSQ,870281259001,QOCZBV@bankmail.com,9564416538,Priya Verma,2018-04-19,3.31,39258.88,Active
ACC100130,Vikas Gupta,56,Female,Indore,RJ,Current,788854.26,BR429,IFSC49154,TXN8941680,Credit,41215.8,2022-11-19,Active,281386.07,318,Yes,Yes,No,2019-03-21,Verified,GA2H7J9NPC,478038509011,VXCSEN@bankmail.com,8904505931,Rohit Singh,2019-09-29,8.26,144314.83,Active
ACC100131,Vikas Singh,26,Male,Jaipur,RJ,Current,674808.88,BR923,IFSC20684,TXN2191579,Credit,20254.58,2022-06-06,Closed,205671.15,369,Yes,No,No,2021-09-05,Pending,ZF99M1YDJD,284962733988,RQJBP8@bankmail.com,8231913925,Rahul Kumar,2024-06-16,7.58,127408.21,Inactive
ACC100132,Vikas Kumar,46,Male,Jaipur,RJ,Savings,812031.77,BR814,IFSC12355,TXN5619042,Debit,16855.26,2020-10-13,Pending,354765.42,766,Yes,No,Yes,2020-08-20,Pending,1PQP3345BO,428578391831,NCUMDL@bankmail.com,8098904040,Amit Gupta,2025-09-21,3.86,14061.6,Inactive
ACC100133,Arjun Singh,42,Male,Jaipur,MP,Savings,1529.3,BR957,IFSC78218,TXN3871023,Credit,415.03,2023-07-22,Active,412215.27,691,Yes,No,Yes,2022-10-09,Pending,8OA6EVCNSU,917522935380,WNMJ0B@bankmail.com,9494939406,Arjun Kumar,2018-08-07,7.94,14083.93,Inactive
ACC100134,Anjali Verma,67,Male,Lucknow,RJ,Savings,897217.34,BR830,IFSC76474,TXN3242666,Credit,31921.38,2018-11-07,Pending,455169.7,877,Yes,Yes,No,2022-06-24,Pending,OUKETIGYWZ,472823967920,FHSKEP@bankmail.com,6628445619,Amit Gupta,2019-03-10,6.6,188105.56,Active
ACC100135,Rohit Sharma,50,Male,Delhi,RJ,Current,133958.23,BR295,IFSC49393,TXN6439724,Credit,25615.45,2023-01-01,Pending,162218.78,361,Yes,No,No,2021-05-29,Verified,3OGEYK7CG8,554858937746,TAFZRD@bankmail.com,6322699288,Kavya Singh,2018-01-17,7.97,179374.07,Inactive
ACC100136,Vikas Patel,50,Male,Pune,RJ,Savings,187227.87,BR101,IFSC29968,TXN9301345,Credit,44348.48,2021-05-31,Active,402799.95,452,No,Yes,Yes,2025-01-20,Pending,5G7TC9TT8P,957957163978,A30FTW@bankmail.com,6096132621,Kavya Gupta,2019-10-31,2.74,65671.05,Active
ACC100137,Rahul Gupta,41,Female,Jaipur,UP,Savings,128635.74,BR214,IFSC16632,TXN5082193,Debit,36762.42,2023-03-01,Pending,359893.33,559,No,Yes,Yes,2018-01-24,Pending,IFSKSCKFLA,691666314493,12RUZJ@bankmail.com,7237082815,Kavya Patel,2020-10-09,5.17,148288.81,Active
ACC100138,Rahul Gupta,75,Female,Lucknow,UP,Current,685968.0,BR119,IFSC94819,TXN3926096,Credit,14781.63,2019-06-07,Closed,82663.33,815,Yes,Yes,No,2019-10-25,Pending,NM3HWH79GT,383450717042,VAU3V5@bankmail.com,8679025036,Rohit Jain,2025-02-19,8.09,19187.39,Active
ACC100139,Neha Kumar,63,Female,Mumbai,UP,Savings,506491.11,BR854,IFSC75143,TXN3127909,Debit,28708.94,2020-04-09,Pending,219461.22,861,No,No,Yes,2021-03-21,Verified,M1SE7JF3BC,532757438196,WROVSP@bankmail.com,9084592255,Rohit Gupta,2024-02-18,4.69,24504.58,Inactive
ACC100140,Priya Sharma,50,Male,Mumbai,UP,Savings,764134.97,BR391,IFSC84961,TXN5932579,Credit,17354.34,2020-11-24,Closed,336232.87,622,Yes,No,No,2022-12-28,Pending,P54GFL43DK,698994420268,6MKGBE@bankmail.com,7733519474,Priya Singh,2018-12-07,6.51,157519.63,Inactive
ACC100141,Amit Sharma,58,Female,Pune,UP,Savings,46812.64,BR320,IFSC50950,TXN2578093,Debit,38620.7,2018-12-25,Active,71857.78,479,No,Yes,No,2021-12-17,Pending,H3NKESIKQA,795599534844,82LD65@bankmail.com,6755369281,Kavya Sharma,2023-03-08,6.47,195803.13,Active
ACC100142,Arjun Patel,38,Female,Lucknow,MP,Current,364507.61,BR400,IFSC72250,TXN6799099,Credit,4086.23,2021-04-15,Pending,379725.89,555,No,Yes,No,2021-01-01,Verified,16E484TEGF,514131060869,SJ6GDZ@bankmail.com,8764669905,Kavya Jain,2021-03-05,6.99,185438.08,Inactive
ACC100143,Kavya Sharma,39,Female,Delhi,DL,Current,847836.66,BR457,IFSC66913,TXN2464943,Debit,24977.93,2021-01-15,Closed,202081.79,326,Yes,Yes,No,2018-07-17,Pending,W33A924T70,525599360331,8EQ9MD@bankmail.com,6740217940,Vikas Patel,2021-12-13,6.97,172900.97,Inactive
ACC100144,Kavya Kumar,21,Female,Pune,DL,Savings,899323.68,BR342,IFSC67699,TXN5738309,Debit,19753.78,2022-11-27,Closed,363624.23,513,No,No,No,2026-01-20,Verified,S4SWJOEK1T,954534933731,BO8H00@bankmail.com,9111141556,Kavya Singh,2023-07-21,5.17,153659.21,Inactive
ACC100145,Arjun Kumar,38,Female,Jaipur,RJ,Savings,770047.41,BR355,IFSC43456,TXN7853706,Credit,26535.23,2023-10-29,Active,244361.08,492,No,No,Yes,2025-12-04,Verified,89PV6LUP0W,229694211757,KN0OD3@bankmail.com,6287242738,Neha Singh,2025-03-21,7.14,151978.16,Inactive
ACC100146,Anjali Kumar,73,Male,Bhopal,MP,Savings,533051.01,BR611,IFSC20472,TXN8551442,Debit,29695.71,2018-04-01,Pending,489047.95,783,No,Yes,No,2024-07-19,Pending,YQCX5CQC7A,461907882309,DNIOX1@bankmail.com,8527010153,Amit Jain,2019-06-16,5.67,133658.36,Inactive
ACC100147,Arjun Sharma,36,Female,Bhopal,RJ,Savings,254813.19,BR120,IFSC45910,TXN5388776,Credit,6591.68,2018-07-17,Active,3993.14,757,Yes,Yes,Yes,2023-12-01,Verified,CTE5EIMS1G,960360414410,SPEKT6@bankmail.com,9235162985,Neha Sharma,2019-07-18,3.11,44659.55,Inactive
ACC100148,Anjali Patel,36,Female,Indore,DL,Savings,587438.71,BR428,IFSC64198,TXN2213248,Debit,42422.43,2021-01-03,Pending,21925.19,334,No,Yes,Yes,2025-04-04,Pending,Q2EZ0EYOYH,975668303868,FP4XKD@bankmail.com,7522218357,Arjun Kumar,2026-02-14,7.97,198055.45,Inactive
ACC100149,Neha Patel,25,Female,Indore,MP,Savings,332399.56,BR120,IFSC67507,TXN2174868,Credit,48569.9,2020-07-25,Active,28439.95,324,Yes,Yes,No,2018-09-05,Verified,KNOBG59MEQ,411830810615,7WMI3N@bankmail.com,6415934521,Arjun Singh,2018-09-30,6.95,24377.85,Active
ACC100150,Anjali Jain,59,Male,Indore,MP,Savings,481443.72,BR565,IFSC52471,TXN4882923,Debit,1527.27,2022-02-03,Active,81460.51,770,Yes,No,No,2024-04-25,Pending,0CNECHPGGS,560776387691,TYXSTC@bankmail.com,9997539052,Neha Patel,2023-06-18,2.01,140277.56,Active
ACC100151,Anjali Sharma,48,Female,Indore,MH,Current,75175.2,BR673,IFSC66128,TXN9508506,Debit,25947.44,2021-05-18,Pending,368075.81,303,Yes,No,Yes,2018-04-19,Verified,5H10JRHUMC,589477394429,PEBGY3@bankmail.com,8704399530,Rahul Patel,2019-04-18,4.77,56912.17,Inactive
ACC100152,Neha Patel,27,Male,Pune,RJ,Savings,748040.15,BR506,IFSC36867,TXN2571890,Debit,26859.64,2025-02-11,Closed,126352.79,456,No,No,Yes,2018-04-28,Verified,236554CIGI,659512310978,HFS2EK@bankmail.com,9940514441,Kavya Gupta,2022-03-29,3.71,81532.99,Inactive
ACC100153,Priya Gupta,36,Female,Jaipur,MP,Current,844874.84,BR291,IFSC11863,TXN6702095,Debit,20137.68,2024-01-14,Closed,182686.17,728,Yes,Yes,No,2018-05-03,Verified,FARTDPZ2DB,973612230876,NLHCSD@bankmail.com,7843200270,Amit Gupta,2020-10-09,5.58,127450.16,Active
ACC100154,Arjun Jain,57,Female,Pune,MH,Savings,616305.73,BR244,IFSC47072,TXN4946575,Debit,46952.12,2025-08-18,Pending,332454.59,754,Yes,No,Yes,2018-01-30,Verified,B4VHNKY1VK,444068603572,OML3PW@bankmail.com,7410221043,Sneha Gupta,2025-10-02,3.57,176173.97,Active
ACC100155,Sneha Patel,51,Male,Mumbai,RJ,Current,281972.18,BR558,IFSC63517,TXN5690667,Debit,7017.98,2025-07-13,Closed,9884.3,886,Yes,Yes,Yes,2022-01-18,Pending,PEPXH3MV1A,641721328772,J4N913@bankmail.com,6652563337,Kavya Verma,2022-03-26,2.58,17286.9,Inactive
ACC100156,Neha Sharma,31,Male,Jaipur,MP,Current,381038.49,BR409,IFSC47518,TXN7996188,Credit,6306.37,2022-12-23,Active,372987.21,800,Yes,Yes,No,2021-02-06,Verified,57KC6K8T18,235167801996,FR2OGL@bankmail.com,9459869480,Kavya Sharma,2019-12-18,6.47,23843.91,Active
ACC100157,Rohit Verma,43,Female,Mumbai,MP,Current,381751.21,BR365,IFSC42233,TXN8150872,Debit,7048.99,2020-02-10,Closed,237485.29,767,Yes,Yes,Yes,2022-09-05,Pending,706AW4AJ61,263232042500,CICQH7@bankmail.com,8097802613,Neha Kumar,2021-04-14,5.32,89758.15,Inactive
ACC100158,Rohit Sharma,62,Male,Mumbai,MP,Current,648618.73,BR617,IFSC97507,TXN1866686,Credit,964.08,2019-11-02,Active,150492.53,367,No,No,Yes,2022-05-27,Verified,IHD3MB5146,134597562874,N2VRS2@bankmail.com,8315078033,Priya Jain,2018-05-27,5.82,140741.91,Active
ACC100159,Rohit Patel,63,Male,Delhi,MH,Savings,85252.06,BR615,IFSC83811,TXN7394726,Debit,2182.01,2025-10-19,Closed,408635.74,408,Yes,No,No,2020-01-25,Pending,XLXSGYWG9L,542119836391,62783O@bankmail.com,8539220434,Anjali Patel,2023-02-13,2.19,71249.97,Active
ACC100160,Rohit Kumar,47,Female,Mumbai,DL,Current,741340.71,BR340,IFSC71097,TXN2950858,Debit,33638.04,2025-12-17,Pending,247080.74,788,Yes,Yes,No,2021-10-16,Verified,3PTB1Y5XND,577739408043,0AGVXV@bankmail.com,9325464208,Kavya Singh,2020-01-30,8.1,150451.6,Inactive
ACC100161,Arjun Patel,33,Male,Delhi,MP,Savings,933661.86,BR680,IFSC42463,TXN4196834,Debit,26934.61,2018-12-17,Active,206994.32,471,No,Yes,No,2024-12-13,Verified,4EYUUM4M4P,860191045322,V008GB@bankmail.com,7530671600,Anjali Kumar,2026-01-10,3.14,160398.08,Inactive
ACC100162,Amit Verma,69,Male,Delhi,MH,Savings,340995.65,BR815,IFSC62419,TXN2218155,Debit,8285.74,2020-11-12,Pending,458877.43,311,Yes,No,Yes,2022-12-29,Verified,DKZKNO6AWL,161737733341,5S6X8K@bankmail.com,9180029278,Amit Patel,2018-06-27,7.23,149842.8,Active
ACC100163,Anjali Sharma,26,Male,Pune,UP,Savings,408002.8,BR858,IFSC98595,TXN3484990,Debit,2142.23,2020-07-09,Closed,141133.07,820,No,Yes,No,2021-05-10,Verified,PFVZY6O779,596764214867,KS1B95@bankmail.com,6298513638,Priya Verma,2023-10-27,5.87,134943.28,Active
ACC100164,Amit Singh,20,Male,Jaipur,MH,Current,421854.86,BR736,IFSC96717,TXN2767027,Debit,43480.93,2026-01-15,Active,228791.53,775,Yes,No,No,2022-07-27,Verified,H3DCGRCAZ6,392265122611,A7ERVE@bankmail.com,8443996232,Rohit Verma,2025-12-14,6.2,135472.07,Inactive
ACC100165,Rahul Patel,35,Male,Mumbai,MP,Savings,450495.88,BR112,IFSC99906,TXN2485926,Debit,38510.66,2023-04-09,Pending,149814.5,367,No,Yes,No,2020-05-18,Pending,LXHUZREV58,395557746082,MB2ABK@bankmail.com,9579429312,Amit Kumar,2022-05-08,7.13,191914.48,Active
ACC100166,Amit Jain,23,Male,Indore,UP,Current,281815.74,BR597,IFSC18529,TXN1092323,Debit,33036.19,2019-12-26,Closed,353446.71,609,No,Yes,Yes,2026-02-11,Pending,6TG2CMXBBG,554049689122,2ZNHS4@bankmail.com,9580458343,Priya Sharma,2025-05-28,5.99,44246.73,Active
